mall,outlet,lot,status,myehalal_matches,cert_holder,directory_url
Suria KLCC,Dotty's,"Level Ground, Lot G03J - G03K",uncertified,0,,https://www.suriaklcc.com.my/
Suria KLCC,DubuYo,"Level 2, Lot 205",certified,35,DUBUYO SDN. BHD.,https://www.suriaklcc.com.my/
Suria KLCC,Dunkin',"Level Concourse, Lot OSC08",uncertified,0,,https://www.suriaklcc.com.my/
Suria KLCC,Eight Ounce Coffee,"Level 1, Lot 115 - OS104",uncertified,0,,https://www.suriaklcc.com.my/
Suria KLCC,Empire Sushi,"Level Concourse, Lot OSC10",certified,159,EMPIRE SUSHI SDN. BHD.,https://www.suriaklcc.com.my/
Suria KLCC,Flaaah with Ono,"Level 1, Lot OS114",uncertified,0,,https://www.suriaklcc.com.my/
Suria KLCC,Fork It!,"Level Concourse, Lot LC C01A",uncertified,0,,https://www.suriaklcc.com.my/
Suria KLCC,Fresh Delights,"Level 2, Lot F227",uncertified,0,,https://www.suriaklcc.com.my/
Suria KLCC,Fuel Shack,"Level 2, Lot F22",review,1,SHALIMAR TEAHOUSE SDN. BHD.,https://www.suriaklcc.com.my/
Suria KLCC,Garrett Popcorn Shops®,"Level Concourse, Lot C15I",review,4,CARAMELCRISP MALAYSIA SDN BHD,https://www.suriaklcc.com.my/
Suria KLCC,Go Tarbush,"Level 2, Lot FC18",uncertified,0,,https://www.suriaklcc.com.my/
Suria KLCC,Godiva,"Level 1, Lot 156",uncertified,0,,https://www.suriaklcc.com.my/
Suria KLCC,Gong cha,"Level Concourse, Lot OSC12",review,25,TEAFE (M) SDN BHD,https://www.suriaklcc.com.my/
Suria KLCC,Gula Cakery Petite,"Level Concourse, Lot C05",uncertified,0,,https://www.suriaklcc.com.my/
Suria KLCC,Hameeds,"Level 2, Lot F215",uncertified,0,,https://www.suriaklcc.com.my/
Suria KLCC,I Love Yoo!,"Level 2, Lot F212",uncertified,0,,https://www.suriaklcc.com.my/
Suria KLCC,Imperial Chakri Palace,"Level 4, Lot 417B",uncertified,0,,https://www.suriaklcc.com.my/
Suria KLCC,Inside Scoop,"Level Concourse, Lot OSC02",certified,55,THE INSIDE SCOOP SDN BHD,https://www.suriaklcc.com.my/
Suria KLCC,JJ Chili Pan Mee,"Level 2, Lot F216",uncertified,0,,https://www.suriaklcc.com.my/
Suria KLCC,Juice Works,"Level Concourse, Lot OSC01",uncertified,0,,https://www.suriaklcc.com.my/
Suria KLCC,Jungle House,"Level Concourse, Lot C34",uncertified,0,,https://www.suriaklcc.com.my/
Suria KLCC,K Fry,"Level Concourse, Lot LC C02",review,23,K FRY KITCHENS SDN BHD,https://www.suriaklcc.com.my/
Suria KLCC,Kailash Parbat,"Level 2, Lot F214",uncertified,0,,https://www.suriaklcc.com.my/
Suria KLCC,Kampai,"Level 1, Lot 139 (via G48)",uncertified,0,,https://www.suriaklcc.com.my/
Suria KLCC,Kampong Kravers,"Level 2, Lot F223",certified,12,KAMPONG KRAVERS (M) SDN BHD,https://www.suriaklcc.com.my/
Suria KLCC,Kenangan Coffee,"Level Concourse, Lot C70",certified,123,KOPI KENANGAN SDN. BHD.,https://www.suriaklcc.com.my/
Suria KLCC,Kenny Hills Coffee,"Level 1, Lot 103B & OS101",uncertified,0,,https://www.suriaklcc.com.my/
Suria KLCC,KOI Thé,"Level Concourse, Lot C66",uncertified,0,,https://www.suriaklcc.com.my/
Suria KLCC,Kyoto Katsu,"Level 4, Lot 418 - 419",uncertified,0,,https://www.suriaklcc.com.my/
Suria KLCC,Laderach,"Level Concourse, Lot C28A",uncertified,0,,https://www.suriaklcc.com.my/
Suria KLCC,Lavender,"Level Concourse, Lot C61-C62",review,3,KOPERASI BELA MASYARAKAT MELAKA BERHAD (HOTEL KOBEMAS),https://www.suriaklcc.com.my/
Suria KLCC,Le Shrimp,"Level 4, Lot 413 - 414",uncertified,0,,https://www.suriaklcc.com.my/
Suria KLCC,Little Penang Cafe,"Level 4, Lot 409 - 411",uncertified,0,,https://www.suriaklcc.com.my/
Suria KLCC,llaollao,"Level Concourse, Lot C68",review,133,PETRA EMPIRE SDN BHD,https://www.suriaklcc.com.my/
Suria KLCC,Madam Kwan's,"Level 4, Lot 420 - 421",review,17,SUEZ TOP VENTURES SDN BHD,https://www.suriaklcc.com.my/
Suria KLCC,Mahnaz Food,"Level Concourse, Lot C15C",uncertified,0,,https://www.suriaklcc.com.my/
Suria KLCC,Maria's Signature,"Lot 157, Level 1",uncertified,0,,https://www.suriaklcc.com.my/
Suria KLCC,McDonald's,"Level Concourse, Lot C35/36B/37",review,426,GERBANG ALAF RESTAURANTS SDN BHD (FORMERLY KNOWN AS GOLDEN ARCHES RESTAURANTS SDN BHD),https://www.suriaklcc.com.my/
Suria KLCC,Melayu & Padang,"Level 2, Lot F221",uncertified,0,,https://www.suriaklcc.com.my/
Suria KLCC,Mixed Rice,"Level 2, Lot F207",uncertified,0,,https://www.suriaklcc.com.my/
Suria KLCC,MON Chinese Beef Roti,"Level Concourse, Lot C02",uncertified,0,,https://www.suriaklcc.com.my/
Suria KLCC,MyViets,"Level 2, Lot F217",certified,7,MYVIETS SDN. BHD.,https://www.suriaklcc.com.my/
Suria KLCC,Nadeje,"Level 4, Lot OS402",uncertified,0,,https://www.suriaklcc.com.my/
Suria KLCC,Nando's,"Level Concourse, Lot C06 - C07",certified,94,NANDO'S CHICKENLAND MALAYSIA SENDIRIAN BERHAD,https://www.suriaklcc.com.my/
Suria KLCC,Not A Ramen,"Level 2, Lot F218",uncertified,0,,https://www.suriaklcc.com.my/
Suria KLCC,Nyonya Colors,"Level Concourse, Lot C65",uncertified,0,,https://www.suriaklcc.com.my/
Suria KLCC,Oriental Kopi,"Level 4, Lot 415 - OS404",certified,36,ORIENTAL COFFEE INTERNATIONAL SDN BHD,https://www.suriaklcc.com.my/
Suria KLCC,O’Briens Irish Sandwich Cafe,"Level Concourse, Lot C15E",review,1,NORTH POLESTAR ALLIANCE SDN. BHD.,https://www.suriaklcc.com.my/
Suria KLCC,Padi House,"Level Ground, Lot G03H",certified,13,PADI HOUSE HOLDINGS SDN. BHD.,https://www.suriaklcc.com.my/
Suria KLCC,Pal Gae Ook,"Level 4, Lot 436/437",uncertified,0,,https://www.suriaklcc.com.my/
Suria KLCC,Para Thai,"Level 2, Lot 256",review,1,GARDEN RECIPE CAFE (M) SDN.BHD.,https://www.suriaklcc.com.my/
Suria KLCC,ParaPara Hotpot,"Level 4, Lot 413 - 414",review,1,LE SHRIMP SDN. BHD.,https://www.suriaklcc.com.my/
Suria KLCC,Patchi,"Level 2, Lot 206A",uncertified,0,,https://www.suriaklcc.com.my/
Suria KLCC,Pizza & Cafe Milano,"Level 2, Lot F209",certified,1,MILANOS PIZZA SDN. BHD.,https://www.suriaklcc.com.my/
Suria KLCC,Ren - A Dragon-i Restaurant,"Level 2, Lot 252",review,39,META BRIGHT HOSPITALITY SDN. BHD. (RENAI HOTEL KOTA BHARU),https://www.suriaklcc.com.my/
Suria KLCC,Royce',"Level 2, Lot OS203",uncertified,0,,https://www.suriaklcc.com.my/
Suria KLCC,Sakana Japanese Dining,"Level Ground, Lot G11",uncertified,0,,https://www.suriaklcc.com.my/
Suria KLCC,Salon Du Chocolat,"Level 3, Lot OS303",uncertified,0,,https://www.suriaklcc.com.my/
Suria KLCC,San Francisco Coffee,"Level 2, Lot 205 - OS201",certified,18,SAN FRANCISCO COFFEE SDN BHD,https://www.suriaklcc.com.my/
Suria KLCC,Secret Recipe,"Level Concourse, Lot LC C01B",certified,342,SECRET RECIPE CAKES & CAFE SDN BHD,https://www.suriaklcc.com.my/
Suria KLCC,Serai,"Level 2, Lot 253",certified,23,SERAI GROUP SDN BHD,https://www.suriaklcc.com.my/
Suria KLCC,Shucked Oyster & Seafood Bar,"Level 2, Lot F219",uncertified,0,,https://www.suriaklcc.com.my/
Suria KLCC,Sizzles,"Level 2, Lot F211",uncertified,0,,https://www.suriaklcc.com.my/
Suria KLCC,Smith & Wollensky,"Level Ground, Lot LC G02 - LC G04  & Level 1, Lot LC 102 - LC 104",uncertified,0,,https://www.suriaklcc.com.my/
Suria KLCC,Spice Guys,"Level 2, Lot 254",uncertified,0,,https://www.suriaklcc.com.my/
Suria KLCC,Stuff'd,"Level 2, Lot F228",uncertified,0,,https://www.suriaklcc.com.my/
Suria KLCC,Subway,"Level 2, Lot F208",review,101,PEGACORN SDN. BHD.,https://www.suriaklcc.com.my/
Suria KLCC,Sun San Curry,"Level 2, Lot F203",review,9,KEN FOODS KITCHEN MANAGEMENT SDN BHD,https://www.suriaklcc.com.my/
Suria KLCC,Sushiro,"Level Concourse, Lot LC C06",uncertified,0,,https://www.suriaklcc.com.my/
Suria KLCC,Tealive Plus,"Level 2, Lot 251",review,14,LOOB INTEGRATED SDN BHD,https://www.suriaklcc.com.my/
Suria KLCC,Teppanyaki,"Level 2, Lot F225",review,1,TRADEN VENTURES SDN. BHD.,https://www.suriaklcc.com.my/
Suria KLCC,TGI Fridays,"Level 4, Lot 435",uncertified,0,,https://www.suriaklcc.com.my/
Suria KLCC,Thailand Wok,"Level 2, Lot F202",uncertified,0,,https://www.suriaklcc.com.my/
Suria KLCC,The Ayam Gepuk Shop,"Level 2, Lot F204, Signature Food Court",uncertified,0,,https://www.suriaklcc.com.my/
Suria KLCC,The Coffee Bean & Tea Leaf,"Level 2, Lot OS204",uncertified,0,,https://www.suriaklcc.com.my/
Suria KLCC,The Fish Bowl,"Lot 401A, Level 4",uncertified,0,,https://www.suriaklcc.com.my/
Suria KLCC,The Oriental Park,"Level Ground, Lot G48 - 139",uncertified,0,,https://www.suriaklcc.com.my/
Suria KLCC,Tien by Putien,"Level 4, Lot 434",uncertified,0,,https://www.suriaklcc.com.my/
Suria KLCC,Two Sons Bistro,"Level 1, Lot 160 & OS113",uncertified,0,,https://www.suriaklcc.com.my/
Suria KLCC,Warabimochi Kamakura,"Level Concourse, Lot C67",uncertified,0,,https://www.suriaklcc.com.my/
Suria KLCC,Wok & Grill,"Level 2, Lot FC18",uncertified,0,,https://www.suriaklcc.com.my/
Suria KLCC,Yong Tau Foo,"Level 2, Lot F213",review,1,AFADIKRAM ENTERPRISE,https://www.suriaklcc.com.my/
Suria KLCC,Yuzu,"Level 4, Lot 412",uncertified,0,,https://www.suriaklcc.com.my/
Suria KLCC,ZUS Coffee,"Level 3, Lot OS301",review,823,ZUSPRESSO (M) SDN BHD (1340330-X),https://www.suriaklcc.com.my/
Suria Sabah Shopping Mall,5 Star Hainanese Chicken Rice,,uncertified,0,,https://suriasabah.com.my/directory/
Suria Sabah Shopping Mall,Baskin Robbins,,uncertified,0,,https://suriasabah.com.my/directory/
Suria Sabah Shopping Mall,Beautea,,uncertified,0,,https://suriasabah.com.my/directory/
Suria Sabah Shopping Mall,Big Apple Donuts & Coffee,,certified,89,BIG APPLE INTERASIA SDN BHD,https://suriasabah.com.my/directory/
Suria Sabah Shopping Mall,Boost Juice,,uncertified,0,,https://suriasabah.com.my/directory/
Suria Sabah Shopping Mall,Burger King,,review,189,COSMO RESTAURANTS SDN BHD,https://suriasabah.com.my/directory/
Suria Sabah Shopping Mall,Choc Boutique,,uncertified,0,,https://suriasabah.com.my/directory/
Suria Sabah Shopping Mall,Dunkin Donuts,,certified,89,GOLDEN DONUTS SDN BHD,https://suriasabah.com.my/directory/
Suria Sabah Shopping Mall,Famous Amos,,certified,116,THE FAMOUS AMOS CHOCOLATE CHIP COOKIE CORPORATION (M) SDN BHD,https://suriasabah.com.my/directory/
Suria Sabah Shopping Mall,Gigi Coffee,,certified,54,GIGI COFFEE SDN. BHD.,https://suriasabah.com.my/directory/
Suria Sabah Shopping Mall,Gong Cha,,review,25,TEAFE (M) SDN BHD,https://suriasabah.com.my/directory/
Suria Sabah Shopping Mall,Hokkaido Baked Cheese Tart,,uncertified,0,,https://suriasabah.com.my/directory/
Suria Sabah Shopping Mall,iZ Jeruk,,uncertified,0,,https://suriasabah.com.my/directory/
Suria Sabah Shopping Mall,Karamell Almondo,,uncertified,0,,https://suriasabah.com.my/directory/
Suria Sabah Shopping Mall,Kenny Rogers,,review,21,BERJAYA ROASTERS (M) SDN BHD,https://suriasabah.com.my/directory/
Suria Sabah Shopping Mall,KFC,,review,828,QSR STORES SDN BHD,https://suriasabah.com.my/directory/
Suria Sabah Shopping Mall,llao llao,,review,133,PETRA EMPIRE SDN BHD,https://suriasabah.com.my/directory/
Suria Sabah Shopping Mall,Matcha Studio by GDC,,uncertified,0,,https://suriasabah.com.my/directory/
Suria Sabah Shopping Mall,McDonald's Kiosk,,review,25,GERBANG ALAF RESTAURANTS SDN BHD (FORMERLY KNOWN AS GOLDEN ARCHES RESTAURANTS SDN BHD),https://suriasabah.com.my/directory/
Suria Sabah Shopping Mall,Multi Bake,,uncertified,0,,https://suriasabah.com.my/directory/
Suria Sabah Shopping Mall,Pezzo,,uncertified,0,,https://suriasabah.com.my/directory/
Suria Sabah Shopping Mall,Pizza Hut,,certified,212,PIZZA HUT RESTAURANTS SDN BHD,https://suriasabah.com.my/directory/
Suria Sabah Shopping Mall,QCC Baked,,uncertified,0,,https://suriasabah.com.my/directory/
Suria Sabah Shopping Mall,Subway,,review,101,PEGACORN SDN. BHD.,https://suriasabah.com.my/directory/
Suria Sabah Shopping Mall,Sushi King,,certified,143,SUSHI KING (EAST MALAYSIA) SDN. BHD.,https://suriasabah.com.my/directory/
Suria Sabah Shopping Mall,Sushi Panda,,uncertified,0,,https://suriasabah.com.my/directory/
Suria Sabah Shopping Mall,Sushi Zanmai,,uncertified,0,,https://suriasabah.com.my/directory/
Suria Sabah Shopping Mall,Tea Co.,,review,244,THE COFFEE BEAN & TEA LEAF (M) SDN BHD,https://suriasabah.com.my/directory/
Suria Sabah Shopping Mall,Tealive,,review,877,LOOB INTEGRATED SDN BHD,https://suriasabah.com.my/directory/
Suria Sabah Shopping Mall,Teppanya,,review,1,TRADEN VENTURES SDN. BHD.,https://suriasabah.com.my/directory/
Suria Sabah Shopping Mall,The Chicken Rice Shop,,uncertified,0,,https://suriasabah.com.my/directory/
Suria Sabah Shopping Mall,True Brew,,uncertified,0,,https://suriasabah.com.my/directory/
Suria Sabah Shopping Mall,ZUS Coffee,,review,823,ZUSPRESSO (M) SDN BHD (1340330-X),https://suriasabah.com.my/directory/
Suria Sabah Shopping Mall,Chagee,,certified,148,CHAGEE (M) SDN. BHD.,https://suriasabah.com.my/directory/
Suria Sabah Shopping Mall,15 Minutes Bake,,uncertified,0,,https://suriasabah.com.my/directory/
Suria Sabah Shopping Mall,McDonald's,,review,426,GERBANG ALAF RESTAURANTS SDN BHD (FORMERLY KNOWN AS GOLDEN ARCHES RESTAURANTS SDN BHD),https://suriasabah.com.my/directory/
Suria Sabah Shopping Mall,Nando's,,certified,94,NANDO'S CHICKENLAND MALAYSIA SENDIRIAN BERHAD,https://suriasabah.com.my/directory/
Suria Sabah Shopping Mall,New WK Dining,,uncertified,0,,https://suriasabah.com.my/directory/
Suria Sabah Shopping Mall,Secret Recipe,,certified,342,SECRET RECIPE CAKES & CAFE SDN BHD,https://suriasabah.com.my/directory/
Suria Sabah Shopping Mall,Starbucks,,certified,269,BERJAYA STARBUCKS COFFEE COMPANY SDN BHD,https://suriasabah.com.my/directory/
Suria Sabah Shopping Mall,Sushihan,,uncertified,0,,https://suriasabah.com.my/directory/
Suria Sabah Shopping Mall,Upperstar,,uncertified,0,,https://suriasabah.com.my/directory/
Suria Sabah Shopping Mall,Hing's Cuisine,,uncertified,0,,https://suriasabah.com.my/directory/
Suria Sabah Shopping Mall,HWC Coffee,,review,66,PALATERIUM SDN. BHD.,https://suriasabah.com.my/directory/
Suria Sabah Shopping Mall,Japan Boat Takoyaki,,uncertified,0,,https://suriasabah.com.my/directory/
Suria Sabah Shopping Mall,Living Seed Vegetarian Restaurant,,uncertified,0,,https://suriasabah.com.my/directory/
Suria Sabah Shopping Mall,Oriental Kopi 华阳,,certified,36,ORIENTAL COFFEE INTERNATIONAL SDN BHD,https://suriasabah.com.my/directory/
Suria Sabah Shopping Mall,Ramen Kumo,,uncertified,0,,https://suriasabah.com.my/directory/
Suria Sabah Shopping Mall,Seoul Garden HOTPOT,,certified,9,SEOUL GARDEN RESTAURANT SDN. BHD.,https://suriasabah.com.my/directory/
Suria Sabah Shopping Mall,Shu Da Xia Hotpot,,uncertified,0,,https://suriasabah.com.my/directory/
Suria Sabah Shopping Mall,Sushi Jiro,,uncertified,0,,https://suriasabah.com.my/directory/
Suria Sabah Shopping Mall,Jing Si Books & Cafe,,uncertified,0,,https://suriasabah.com.my/directory/
Suria Sabah Shopping Mall,W.H.Y. Yogurt,,uncertified,0,,https://suriasabah.com.my/directory/
Suria Sabah Shopping Mall,Sushi King Kiosk,,certified,143,SUSHI KING (EAST MALAYSIA) SDN. BHD.,https://suriasabah.com.my/directory/
Suria Sabah Shopping Mall,Sugar Sugar Candy Cottage,,review,2,SUGARBEE TRADING SDN. BHD.,https://suriasabah.com.my/directory/
Suria Sabah Shopping Mall,Crowd 99 Cafe,,uncertified,0,,https://suriasabah.com.my/directory/
Suria Sabah Shopping Mall,The Bretzel Co.,,uncertified,0,,https://suriasabah.com.my/directory/
Suria Sabah Shopping Mall,U Tea,,review,41,LOOB INTEGRATED SDN BHD,https://suriasabah.com.my/directory/
Suria Sabah Shopping Mall,Chapter Two Coffee,,uncertified,0,,https://suriasabah.com.my/directory/
Suria Sabah Shopping Mall,Happy Potato,,certified,22,HAPPY POTATO VENTURES SDN BHD,https://suriasabah.com.my/directory/
Suria Sabah Shopping Mall,Cha Tra Mue,,review,1,CHAGEE (M) SDN. BHD.,https://suriasabah.com.my/directory/
Suria Sabah Shopping Mall,Eureka Snack,,uncertified,0,,https://suriasabah.com.my/directory/
Suria Sabah Shopping Mall,Ju Xiang,,uncertified,0,,https://suriasabah.com.my/directory/
Suria Sabah Shopping Mall,4 Fingers,,uncertified,0,,https://suriasabah.com.my/directory/
Suria Sabah Shopping Mall,Nyonya House,,uncertified,0,,https://suriasabah.com.my/directory/
Suria Sabah Shopping Mall,Ah Yan (Traditional Fried Pork Kuey Teow),,non_halal,0,,https://suriasabah.com.my/directory/
Suria Sabah Shopping Mall,Gam Tong Hong Kong Recipe,,uncertified,0,,https://suriasabah.com.my/directory/
Suria Sabah Shopping Mall,Fatt Kee Seafood Restaurant,,uncertified,0,,https://suriasabah.com.my/directory/
Suria Sabah Shopping Mall,Liya Authentic Szechuan & Steamboat,,uncertified,0,,https://suriasabah.com.my/directory/
Suria Sabah Shopping Mall,HK Seafood Restaurant,,uncertified,0,,https://suriasabah.com.my/directory/
Suria Sabah Shopping Mall,Tai Feng Cafe,,uncertified,0,,https://suriasabah.com.my/directory/
Suria Sabah Shopping Mall,Papa's,,certified,28,KOPI PAPA SDN. BHD.,https://suriasabah.com.my/directory/
Terminal 1,KFC,LG 33,review,828,QSR STORES SDN BHD,https://www.terminal1sbn.com/tenants/
Terminal 1,McDonald's,LG 35,review,426,GERBANG ALAF RESTAURANTS SDN BHD (FORMERLY KNOWN AS GOLDEN ARCHES RESTAURANTS SDN BHD),https://www.terminal1sbn.com/tenants/
The Curve,Tealive,,review,877,LOOB INTEGRATED SDN BHD,https://thecurve.com.my/directory/
The Curve,Juice Works,,uncertified,0,,https://thecurve.com.my/directory/
The Curve,Zus Coffee,,review,823,ZUSPRESSO (M) SDN BHD (1340330-X),https://thecurve.com.my/directory/
The Curve,Auntie Anne’s,,review,19,CHRISNA JENIO SDN BHD,https://thecurve.com.my/directory/
The Curve,Petite Maison Brasserie,G88A,uncertified,0,,https://thecurve.com.my/directory/
The Curve,Wunderbar German,G66,uncertified,0,,https://thecurve.com.my/directory/
The Curve,Congkak,G51,uncertified,0,,https://thecurve.com.my/directory/
The Curve,Dolly Dim Sum,G86 / G86A / G88B,review,15,ASIA MEX CONCEPTS SDN BHD,https://thecurve.com.my/directory/
The Curve,Italiannies,G75,uncertified,0,,https://thecurve.com.my/directory/
The Curve,Kim Gary Restaurant,140,uncertified,0,,https://thecurve.com.my/directory/
The Curve,Macha & Co,G41,review,2,ZUSPRESSO (M) SDN BHD (1340330-X),https://thecurve.com.my/directory/
The Curve,Oiso,154,uncertified,0,,https://thecurve.com.my/directory/
The Curve,Tasty Chapathi,G68,uncertified,0,,https://thecurve.com.my/directory/
The Curve,T.G.I Friday’s,G77 / G78 / G82,uncertified,0,,https://thecurve.com.my/directory/
The Curve,The Chicken Rice Shop,G50,uncertified,0,,https://thecurve.com.my/directory/
The Curve,The Steamboat by Ketam Village,G52,uncertified,0,,https://thecurve.com.my/directory/
The Curve,Waroeng Penyet,132,uncertified,0,,https://thecurve.com.my/directory/
The Curve,Starbucks Coffee,G88,certified,269,BERJAYA STARBUCKS COFFEE COMPANY SDN BHD,https://thecurve.com.my/directory/
The Curve,Teh Tarik Place,G36 / G36A,review,1,NSS GEMILANG RESOURCES,https://thecurve.com.my/directory/
The Curve,DÔME Café,G85,review,7,DOME CAFE SDN.BHD,https://thecurve.com.my/directory/
The Curve,Gigi Coffee Diner,GZF1 / GZF2 / GZF3,certified,54,GIGI COFFEE SDN. BHD.,https://thecurve.com.my/directory/
The Curve,O’Briens Irish Sandwich Cafe,G79,review,1,NORTH POLESTAR ALLIANCE SDN. BHD.,https://thecurve.com.my/directory/
The Curve,Secret Recipe,G1,certified,342,SECRET RECIPE CAKES & CAFE SDN BHD,https://thecurve.com.my/directory/
The Curve,Baskin-Robbins,,uncertified,0,,https://thecurve.com.my/directory/
The Curve,Bungkus Kaw Kaw,,review,63,G&T BRAND SDN BHD,https://thecurve.com.my/directory/
The Curve,Cold Stone Creamery,,uncertified,0,,https://thecurve.com.my/directory/
The Curve,Daily Fresh,,certified,1,J & J BAKERY DAILY FRESH,https://thecurve.com.my/directory/
The Curve,Famous Amos,,certified,116,THE FAMOUS AMOS CHOCOLATE CHIP COOKIE CORPORATION (M) SDN BHD,https://thecurve.com.my/directory/
The Curve,Hot & Roll,,certified,10,HOT & ROLL HOLDINGS SDN BHD,https://thecurve.com.my/directory/
The Curve,J.CO Donuts & Coffee,GZF-7A,review,5,BIG APPLE INTERASIA SDN BHD,https://thecurve.com.my/directory/
The Curve,Thosai Cafè,GZF-4,uncertified,0,,https://thecurve.com.my/directory/
The Curve,Soup Base Kitchen,133,uncertified,0,,https://thecurve.com.my/directory/
The Curve,Hokkaido Baked Cheese Tart,G1,uncertified,0,,https://thecurve.com.my/directory/
The Curve,Flint,G41A/G43,uncertified,0,,https://thecurve.com.my/directory/
The Curve,Gamaro Chicken & Burger,G110,uncertified,0,,https://thecurve.com.my/directory/
The Curve,Dae Ga Korean Grill & BBQ,146,uncertified,0,,https://thecurve.com.my/directory/
The Curve,Padi House,141 / 142 / 143,certified,13,PADI HOUSE HOLDINGS SDN. BHD.,https://thecurve.com.my/directory/
The Curve,Suki-Ya,155 / 156,certified,32,M SUKI MAJU ENTERPRISE,https://thecurve.com.my/directory/
The Curve,Suria Food Court,148 / 157C,uncertified,0,,https://thecurve.com.my/directory/
The Curve,Yishensu,144 / 145,uncertified,0,,https://thecurve.com.my/directory/
The Curve,The Coffee Bean & Tea Leaf,G31,uncertified,0,,https://thecurve.com.my/directory/
The Curve,Me'nate Steak Hub,G53,uncertified,0,,https://thecurve.com.my/directory/
The Curve,Richeese Factory,G68A,certified,90,RICHEESE FACTORY MALAYSIA SDN. BHD.,https://thecurve.com.my/directory/
The Curve,Kim's Roaster,138 / 139,uncertified,0,,https://thecurve.com.my/directory/
The Curve,Koppiku,,certified,10,KOPPIKU SDN. BHD.,https://thecurve.com.my/directory/
The Curve,Toast Maker,,uncertified,0,,https://thecurve.com.my/directory/
The Curve,Serai,G72 / G73 / G74,certified,23,SERAI GROUP SDN BHD,https://thecurve.com.my/directory/
The Curve,Kenangan Coffee,G94,certified,123,KOPI KENANGAN SDN. BHD.,https://thecurve.com.my/directory/
The Curve,Happy Potato,,certified,22,HAPPY POTATO VENTURES SDN BHD,https://thecurve.com.my/directory/
The Curve,Empire Sushi,,certified,159,EMPIRE SUSHI SDN. BHD.,https://thecurve.com.my/directory/
The Curve,Milk & Barley,,uncertified,0,,https://thecurve.com.my/directory/
The Curve,Bingxue,,review,37,FIVE TASTES F&B GROUP SDN. BHD.,https://thecurve.com.my/directory/
The Curve,BBQ Town,G45 / G39D,uncertified,0,,https://thecurve.com.my/directory/
The Curve,Gula Cakery,G49,uncertified,0,,https://thecurve.com.my/directory/
The Curve,Lotteria,GZF5 / GZF6,uncertified,0,,https://thecurve.com.my/directory/
The Curve,Top Kunafa,,uncertified,0,,https://thecurve.com.my/directory/
The Curve,Thai Charoen,152 / 152A,certified,1,THAI CHAROEN SDN. BHD.,https://thecurve.com.my/directory/
The Curve,K Bunsik,G107,uncertified,0,,https://thecurve.com.my/directory/
The Exchange TRX,% Arabica,C.73.A,uncertified,0,,https://www.theexchange.my/dine/directory/
The Exchange TRX,108 Matcha Saro,C.OS.06,uncertified,0,,https://www.theexchange.my/dine/directory/
The Exchange TRX,Absolute Thai,C.96.0,uncertified,0,,https://www.theexchange.my/dine/directory/
The Exchange TRX,All About Chew,C.OS.03,uncertified,0,,https://www.theexchange.my/dine/directory/
The Exchange TRX,Amazonas,PL.09.0,uncertified,0,,https://www.theexchange.my/dine/directory/
The Exchange TRX,a’rest Cafe,GS.02.0,uncertified,0,,https://www.theexchange.my/dine/directory/
The Exchange TRX,B.E.D,GS.03.0,uncertified,0,CBE ENGINEERING SDN. BHD.,https://www.theexchange.my/dine/directory/
The Exchange TRX,Bacha Coffee,G.92.0 & G.93.0,uncertified,0,,https://www.theexchange.my/dine/directory/
The Exchange TRX,BananaBro,C.86.0,review,23,HTFU RESTAURANTS SDN. BHD.,https://www.theexchange.my/dine/directory/
The Exchange TRX,Baskin-Robbins,L1.74.0 & L1.75.0,uncertified,0,,https://www.theexchange.my/dine/directory/
The Exchange TRX,Beauty in the Pot,L1.45.B,uncertified,0,,https://www.theexchange.my/dine/directory/
The Exchange TRX,Ben's Cookies,C.56.0,uncertified,0,,https://www.theexchange.my/dine/directory/
The Exchange TRX,Beryl's,C.35.0,uncertified,0,,https://www.theexchange.my/dine/directory/
The Exchange TRX,Boat Noodle,C.06.0,certified,34,AROIVER BOAT NOODLE,https://www.theexchange.my/dine/directory/
The Exchange TRX,Bobby's Burgers,C.59.0,uncertified,0,,https://www.theexchange.my/dine/directory/
The Exchange TRX,Boost Juice (Concourse),C.OS.02,uncertified,0,,https://www.theexchange.my/dine/directory/
The Exchange TRX,Boost Juice (Level 2),L2.OS.02,uncertified,0,,https://www.theexchange.my/dine/directory/
The Exchange TRX,Busaba,L1.02.0,uncertified,0,,https://www.theexchange.my/dine/directory/
The Exchange TRX,Cafe Colombo,L2T.08.0 & L2T.09.0,review,1,CAFE PARADISO SDN. BHD.,https://www.theexchange.my/dine/directory/
The Exchange TRX,Cha Tra Mue,L2.OS.03,review,1,CHAGEE (M) SDN. BHD.,https://www.theexchange.my/dine/directory/
The Exchange TRX,Chica Bonita,L2.51.0,uncertified,0,,https://www.theexchange.my/dine/directory/
The Exchange TRX,Chonky Cookies,L1.OS.06,uncertified,0,,https://www.theexchange.my/dine/directory/
The Exchange TRX,Christine’s Bakery,L2.70.0 & L2.72.0,uncertified,0,,https://www.theexchange.my/dine/directory/
The Exchange TRX,Chulop!,GS.06.0,uncertified,0,,https://www.theexchange.my/dine/directory/
The Exchange TRX,Churros+,C.55.0,review,8,CORNERY FNB SDN BHD,https://www.theexchange.my/dine/directory/
The Exchange TRX,Cinnabon,C.OS.11,uncertified,0,,https://www.theexchange.my/dine/directory/
The Exchange TRX,Cold Stone Creamery,C.OS.04,uncertified,0,,https://www.theexchange.my/dine/directory/
